0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-51.01,4.51,-47.04,-91.36,2.19,-20.95,-97.11,-4.72,3.34,-89.82,-2.24,19.04,-68.17,1.11,41.4
-51.2,4.86,-46.78,-91.3,2.57,-20.98,-97.09,-4.43,3.19,-89.8,-2.2,18.85,-68.34,1.32,41.14
-51.46,5.25,-46.53,-91.3,3.0,-21.02,-97.14,-4.14,3.04,-89.85,-2.15,18.66,-68.73,1.49,40.7
-51.81,5.8,-46.15,-91.3,3.44,-21.06,-97.19,-3.84,2.88,-89.9,-2.09,18.45,-69.19,1.65,40.12
-52.61,7.09,-45.12,-91.17,4.56,-21.03,-97.12,-3.5,2.67,-89.85,-2.05,18.16,-69.72,1.75,39.24
-53.46,8.41,-44.03,-91.12,5.96,-21.0,-97.17,-3.04,2.44,-89.92,-2.01,17.82,-70.26,1.87,38.46
-53.74,9.07,-43.33,-90.82,6.56,-20.98,-96.96,-2.56,2.23,-89.73,-1.99,17.55,-70.45,2.13,37.82
-54.09,9.6,-42.85,-90.77,7.03,-21.03,-97.01,-2.08,2.03,-89.77,-1.97,17.32,-70.78,2.39,37.34
-54.03,9.79,-42.47,-90.37,7.24,-21.07,-96.68,-1.54,1.77,-89.48,-1.9,17.01,-70.74,2.67,36.83
-54.17,9.98,-42.27,-90.32,7.48,-21.2,-96.72,-1.03,1.5,-89.53,-1.84,16.77,-70.97,2.95,36.47
-54.32,10.19,-42.04,-90.27,7.72,-21.34,-96.75,-0.55,1.23,-89.58,-1.77,16.51,-71.21,3.21,36.07
-54.15,10.26,-41.79,-89.83,7.84,-21.43,-96.36,-0.37,0.87,-89.26,-1.67,16.22,-71.0,3.35,35.77
-54.2,10.37,-41.71,-89.77,7.98,-21.63,-96.38,-0.2,0.43,-89.3,-1.57,16.0,-71.08,3.48,35.61
-54.02,10.42,-41.52,-89.38,8.01,-21.73,-96.02,-0.14,0.06,-89.0,-1.55,15.73,-70.88,3.51,35.35
-54.03,10.52,-41.49,-89.33,8.05,-21.91,-96.03,-0.1,-0.28,-89.04,-1.53,15.52,-70.95,3.54,35.21
-53.88,10.4,-41.35,-89.02,7.99,-22.03,-95.74,-0.06,-0.56,-88.81,-1.5,15.27,-70.79,3.52,34.99
-53.9,10.29,-41.34,-88.98,7.95,-22.2,-95.74,-0.03,-0.82,-88.84,-1.48,15.07,-70.84,3.51,34.87
-53.91,10.16,-41.34,-88.94,7.89,-22.38,-95.73,0.0,-1.07,-88.87,-1.46,14.87,-70.89,3.48,34.75
-53.85,10.0,-41.21,-88.72,8.05,-22.49,-95.55,0.11,-1.3,-88.73,-1.42,14.64,-70.82,3.46,34.55
-53.9,9.83,-41.16,-88.66,8.24,-22.64,-95.55,0.21,-1.53,-88.76,-1.39,14.45,-70.88,3.44,34.42
-53.93,9.79,-41.02,-88.53,8.31,-22.79,-95.47,0.29,-1.74,-88.72,-1.35,14.29,-70.86,3.43,34.3
-54.01,9.77,-40.91,-88.48,8.39,-22.95,-95.47,0.37,-1.94,-88.74,-1.3,14.15,-70.89,3.41,34.21
-54.09,9.74,-40.79,-88.42,8.46,-23.11,-95.46,0.45,-2.14,-88.76,-1.26,14.01,-70.92,3.38,34.13
-54.15,9.74,-40.7,-88.37,8.57,-23.24,-95.45,0.5,-2.29,-88.77,-1.23,13.91,-70.93,3.38,34.08
-54.22,9.75,-40.6,-88.32,8.68,-23.37,-95.45,0.54,-2.44,-88.78,-1.19,13.83,-70.94,3.37,34.04
-54.31,9.88,-40.54,-88.34,8.71,-23.52,-95.51,0.58,-2.56,-88.86,-1.16,13.79,-71.0,3.41,34.04
-54.36,10.01,-40.44,-88.3,8.73,-23.64,-95.51,0.62,-2.68,-88.86,-1.13,13.74,-71.01,3.45,34.02
-54.42,10.16,-40.34,-88.26,8.74,-23.77,-95.5,0.65,-2.78,-88.87,-1.1,13.71,-71.02,3.49,34.01
-54.54,10.31,-40.26,-88.32,8.68,-23.91,-95.6,0.68,-2.88,-88.97,-1.1,13.7,-71.09,3.49,34.04
-54.68,10.42,-40.24,-88.44,8.59,-24.08,-95.75,0.62,-2.96,-89.11,-1.15,13.72,-71.19,3.44,34.13
-54.72,10.52,-40.15,-88.42,8.46,-24.2,-95.75,0.55,-3.03,-89.1,-1.22,13.73,-71.17,3.37,34.17
-54.76,10.62,-40.06,-88.4,8.32,-24.33,-95.74,0.46,-3.09,-89.1,-1.29,13.75,-71.14,3.3,34.23
-54.85,10.66,-40.11,-88.54,8.12,-24.48,-95.9,0.27,-3.13,-89.23,-1.44,13.81,-71.22,3.18,34.36
-54.85,10.67,-40.09,-88.54,7.88,-24.58,-95.89,0.06,-3.15,-89.21,-1.61,13.85,-71.17,3.05,34.45
-54.84,10.66,-40.09,-88.53,7.62,-24.67,-95.88,-0.18,-3.17,-89.19,-1.8,13.9,-71.12,2.9,34.55
-54.86,10.63,-40.16,-88.61,7.39,-24.8,-95.97,-0.39,-3.17,-89.25,-1.99,13.99,-71.1,2.77,34.75
-54.82,10.58,-40.2,-88.6,7.13,-24.9,-95.96,-0.62,-3.16,-89.21,-2.2,14.08,-71.0,2.63,34.93
-54.78,10.51,-40.24,-88.58,6.96,-24.97,-95.93,-0.77,-3.15,-89.16,-2.39,14.18,-70.88,2.54,35.14
-54.74,10.42,-40.3,-88.57,6.8,-25.04,-95.93,-0.93,-3.13,-89.13,-2.57,14.29,-70.75,2.45,35.36
-54.57,10.24,-40.3,-88.36,6.58,-25.04,-95.7,-1.08,-3.07,-88.89,-2.68,14.4,-70.35,2.44,35.73
-54.52,10.06,-40.39,-88.36,6.38,-25.09,-95.7,-1.24,-3.01,-88.86,-2.79,14.56,-70.06,2.44,36.25
-54.25,9.84,-40.32,-88.0,6.14,-25.0,-95.3,-1.39,-2.9,-88.46,-2.9,14.64,-69.56,2.4,36.45
-54.2,9.65,-40.42,-88.01,5.93,-25.01,-95.3,-1.55,-2.8,-88.43,-3.0,14.77,-69.38,2.36,36.76
-54.15,9.45,-40.53,-88.03,5.72,-25.02,-95.3,-1.72,-2.68,-88.39,-3.1,14.91,-69.21,2.32,37.03
-53.77,9.18,-40.45,-87.58,5.48,-24.83,-94.77,-1.9,-2.49,-87.88,-3.18,14.99,-68.68,2.14,37.06
-53.67,8.92,-40.64,-87.61,5.26,-24.76,-94.77,-2.1,-2.28,-87.84,-3.27,15.16,-68.5,1.94,37.32
-53.3,8.66,-40.58,-87.2,4.99,-24.53,-94.27,-2.31,-2.04,-87.34,-3.36,15.26,-67.97,1.73,37.36
-53.2,8.44,-40.73,-87.25,4.75,-24.4,-94.25,-2.54,-1.79,-87.3,-3.47,15.45,-67.8,1.55,37.59
-53.1,8.21,-40.89,-87.3,4.51,-24.27,-94.24,-2.77,-1.54,-87.25,-3.58,15.63,-67.62,1.37,37.82
-52.75,7.97,-40.81,-86.9,4.26,-24.03,-93.74,-3.02,-1.3,-86.77,-3.67,15.7,-67.17,1.22,37.76
-52.66,7.76,-40.93,-86.95,4.04,-23.91,-93.71,-3.3,-1.06,-86.73,-3.78,15.85,-67.06,1.07,37.88
-52.58,7.55,-41.06,-86.99,3.81,-23.78,-93.68,-3.59,-0.82,-86.69,-3.88,16.0,-66.95,0.91,38.0
-52.15,7.27,-40.95,-86.47,3.53,-23.57,-93.07,-3.86,-0.62,-86.11,-3.95,16.05,-66.43,0.83,37.91
-51.71,6.96,-40.88,-85.96,3.22,-23.39,-92.46,-4.15,-0.45,-85.55,-4.01,16.12,-65.91,0.77,37.82
-51.58,6.69,-41.05,-85.97,2.91,-23.35,-92.42,-4.46,-0.28,-85.5,-4.1,16.28,-65.79,0.72,37.97
-51.45,6.41,-41.23,-85.97,2.6,-23.32,-92.37,-4.77,-0.12,-85.46,-4.19,16.44,-65.68,0.67,38.11
-51.04,6.16,-41.15,-85.48,2.33,-23.17,-91.8,-5.07,0.02,-84.93,-4.25,16.53,-65.18,0.62,38.06
-50.93,5.94,-41.3,-85.48,2.06,-23.15,-91.75,-5.42,0.17,-84.88,-4.33,16.7,-65.05,0.57,38.21
-50.81,5.72,-41.46,-85.47,1.8,-23.13,-91.69,-5.77,0.31,-84.83,-4.4,16.88,-64.9,0.52,38.39
-50.47,5.51,-41.39,-85.07,1.58,-23.02,-91.2,-6.08,0.47,-84.39,-4.44,16.98,-64.45,0.48,38.4
-50.37,5.32,-41.52,-85.06,1.37,-23.01,-91.14,-6.4,0.63,-84.34,-4.49,17.16,-64.29,0.44,38.58
-50.08,5.19,-41.46,-84.71,1.3,-22.9,-90.72,-6.59,0.76,-83.96,-4.51,17.24,-63.92,0.43,38.55
-49.99,5.1,-41.56,-84.71,1.26,-22.88,-90.68,-6.8,0.9,-83.92,-4.55,17.39,-63.82,0.42,38.68
-49.75,4.95,-41.6,-84.5,1.31,-22.82,-90.41,-6.96,1.03,-83.67,-4.54,17.49,-63.57,0.47,38.7
-49.63,4.82,-41.74,-84.5,1.4,-22.82,-90.37,-7.13,1.15,-83.64,-4.54,17.63,-63.48,0.53,38.82
-49.51,4.69,-41.88,-84.51,1.5,-22.83,-90.34,-7.29,1.26,-83.61,-4.53,17.77,-63.4,0.6,38.94
-49.3,4.61,-41.91,-84.33,1.59,-22.79,-90.13,-7.35,1.35,-83.41,-4.48,17.87,-63.2,0.71,38.96
-49.19,4.54,-42.03,-84.33,1.69,-22.81,-90.11,-7.41,1.44,-83.38,-4.44,18.01,-63.14,0.84,39.07
-49.04,4.5,-42.07,-84.2,1.8,-22.82,-89.98,-7.38,1.51,-83.24,-4.41,18.11,-62.95,0.9,39.14
-48.96,4.47,-42.16,-84.19,1.92,-22.87,-89.99,-7.35,1.58,-83.21,-4.39,18.23,-62.86,0.97,39.27
-48.88,4.45,-42.24,-84.18,2.05,-22.92,-89.99,-7.3,1.64,-83.19,-4.37,18.35,-62.76,1.03,39.39
-48.93,4.48,-42.23,-84.25,3.53,-22.9,-90.1,-6.98,1.66,-83.23,-4.33,18.34,-62.76,1.03,39.44
-48.96,4.53,-42.19,-84.23,5.46,-22.83,-90.17,-6.62,1.67,-83.25,-4.29,18.31,-62.75,1.02,39.46
-49.1,4.57,-42.24,-84.38,5.82,-22.88,-90.42,-6.27,1.69,-83.45,-4.22,18.28,-62.92,1.03,39.49
-49.14,4.62,-42.19,-84.37,6.04,-22.89,-90.51,-5.76,1.7,-83.49,-4.14,18.2,-62.98,1.03,39.43
-49.29,4.71,-42.26,-84.55,6.28,-22.99,-90.76,-5.6,1.7,-83.71,-4.1,18.2,-63.19,0.98,39.45
-49.34,4.8,-42.22,-84.52,6.52,-23.03,-90.79,-5.43,1.7,-83.73,-4.06,18.14,-63.26,0.93,39.35
-49.38,4.89,-42.17,-84.48,6.78,-23.07,-90.82,-5.26,1.69,-83.76,-4.01,18.07,-63.34,0.87,39.25
-49.6,4.99,-42.18,-84.69,6.97,-23.1,-91.1,-4.97,1.66,-84.01,-3.96,17.99,-63.61,0.79,39.19
-49.69,5.08,-42.07,-84.69,7.16,-23.06,-91.15,-4.66,1.61,-84.05,-3.9,17.85,-63.76,0.69,38.99
-49.93,5.3,-42.03,-84.89,7.13,-23.1,-91.37,-4.56,1.57,-84.27,-3.89,17.77,-64.06,0.56,38.86
-50.05,5.52,-41.88,-84.9,7.06,-23.08,-91.39,-4.46,1.52,-84.3,-3.88,17.65,-64.22,0.42,38.62
-50.28,5.78,-41.81,-85.07,6.96,-23.07,-91.56,-4.43,1.49,-84.47,-3.88,17.56,-64.46,0.32,38.5
-50.41,6.04,-41.65,-85.1,6.84,-23.02,-91.57,-4.39,1.45,-84.5,-3.89,17.44,-64.58,0.23,38.34
-50.55,6.31,-41.49,-85.13,6.71,-22.97,-91.57,-4.38,1.42,-84.52,-3.89,17.32,-64.69,0.14,38.17
-50.78,6.55,-41.46,-85.36,6.58,-22.95,-91.79,-4.43,1.35,-84.75,-3.95,17.24,-64.95,0.03,38.08
-50.88,6.77,-41.34,-85.39,6.42,-22.88,-91.78,-4.49,1.27,-84.77,-4.0,17.1,-65.07,-0.09,37.89
-51.06,6.92,-41.33,-85.61,6.31,-22.86,-91.99,-4.48,1.15,-84.98,-4.08,16.97,-65.44,-0.23,37.63
-51.14,7.04,-41.24,-85.64,6.18,-22.78,-91.99,-4.45,1.01,-85.0,-4.17,16.79,-65.68,-0.38,37.25
-51.2,7.16,-41.14,-85.68,6.05,-22.7,-92.0,-4.43,0.86,-85.02,-4.26,16.6,-65.9,-0.53,36.88
-51.39,7.25,-41.22,-85.94,5.99,-22.75,-92.28,-4.35,0.66,-85.29,-4.35,16.47,-66.24,-0.66,36.74
-51.41,7.31,-41.18,-85.94,5.9,-22.74,-92.3,-4.25,0.45,-85.31,-4.44,16.28,-66.35,-0.77,36.53
-51.63,7.43,-41.27,-86.24,5.91,-22.87,-92.65,-4.1,0.17,-85.65,-4.49,16.13,-66.72,-0.86,36.44
-51.66,7.52,-41.23,-86.22,5.91,-22.93,-92.68,-3.91,-0.18,-85.68,-4.52,15.92,-66.85,-0.95,36.21
-51.86,7.64,-41.33,-86.48,6.0,-23.11,-93.01,-3.75,-0.59,-86.0,-4.57,15.78,-67.18,-1.02,36.15
-51.87,7.74,-41.31,-86.44,6.09,-23.23,-93.02,-3.56,-1.04,-86.02,-4.6,15.58,-67.28,-1.07,35.97
-51.88,7.84,-41.28,-86.39,6.2,-23.35,-93.04,-3.37,-1.49,-86.05,-4.63,15.39,-67.39,-1.11,35.79
-52.06,8.06,-41.34,-86.57,6.27,-23.56,-93.29,-3.19,-1.83,-86.3,-4.66,15.26,-67.65,-1.11,35.74
-52.09,8.27,-41.28,-86.52,6.32,-23.71,-93.3,-2.99,-2.14,-86.33,-4.65,15.1,-67.75,-1.11,35.59
-52.22,8.49,-41.29,-86.63,6.37,-23.88,-93.47,-2.78,-2.4,-86.51,-4.63,14.96,-67.95,-1.11,35.51
-52.26,8.7,-41.23,-86.58,6.41,-24.01,-93.48,-2.53,-2.65,-86.54,-4.58,14.8,-68.03,-1.11,35.38
-52.31,8.91,-41.16,-86.53,6.45,-24.14,-93.48,-2.27,-2.91,-86.57,-4.53,14.64,-68.11,-1.1,35.24
-52.38,9.12,-41.13,-86.57,6.51,-24.27,-93.56,-2.08,-3.14,-86.68,-4.48,14.51,-68.24,-1.1,35.15
-52.42,9.31,-41.07,-86.52,6.57,-24.39,-93.56,-1.88,-3.36,-86.71,-4.42,14.37,-68.31,-1.1,35.03
-52.45,9.46,-41.0,-86.49,6.57,-24.48,-93.56,-1.68,-3.56,-86.73,-4.38,14.24,-68.38,-1.1,34.9
-52.49,9.6,-40.93,-86.46,6.57,-24.57,-93.56,-1.48,-3.76,-86.75,-4.35,14.11,-68.45,-1.1,34.77
-52.53,9.74,-40.86,-86.43,6.56,-24.65,-93.55,-1.28,-3.96,-86.77,-4.31,13.99,-68.53,-1.1,34.64
-52.54,9.83,-40.76,-86.34,6.63,-24.7,-93.48,-1.09,-4.14,-86.73,-4.31,13.85,-68.58,-1.08,34.45
-52.59,9.91,-40.69,-86.31,6.71,-24.76,-93.48,-0.9,-4.32,-86.74,-4.32,13.72,-68.67,-1.06,34.28
-52.58,9.91,-40.54,-86.19,6.96,-24.68,-93.36,-0.62,-4.4,-86.66,-4.23,13.53,-68.76,-0.99,33.92
-52.64,9.9,-40.45,-86.19,7.23,-24.62,-93.37,-0.22,-4.47,-86.7,-4.14,13.35,-68.98,-0.93,33.53
-52.6,9.74,-40.31,-86.02,7.76,-24.42,-93.2,0.13,-4.45,-86.6,-3.83,13.15,-69.22,-0.35,32.96
-52.66,9.57,-40.24,-86.0,8.49,-24.23,-93.22,0.47,-4.41,-86.67,-3.5,12.98,-69.62,0.45,32.4
-52.72,9.38,-40.18,-85.97,9.24,-24.01,-93.23,0.82,-4.35,-86.75,-3.13,12.81,-70.06,1.67,31.81
-52.66,9.27,-40.05,-85.9,9.42,-23.56,-93.07,1.34,-4.25,-86.76,-1.86,12.55,-70.64,4.61,30.59
-52.7,9.18,-40.0,-86.12,9.61,-22.71,-93.09,1.97,-4.14,-86.93,-0.13,12.27,-71.04,7.04,29.42
-52.6,9.13,-39.9,-86.12,9.64,-21.97,-92.89,2.45,-4.02,-86.8,0.92,12.06,-70.99,8.68,28.72
-52.61,9.09,-39.89,-86.27,9.68,-21.34,-92.9,2.99,-3.9,-86.82,1.78,11.92,-71.0,10.05,28.18
-52.62,9.06,-39.88,-86.41,9.71,-20.76,-92.89,3.52,-3.78,-86.82,2.56,11.79,-70.96,11.29,27.64
-52.52,9.05,-39.8,-86.34,9.55,-20.33,-92.71,3.58,-3.61,-86.64,2.71,11.76,-70.85,11.31,27.44
-52.52,9.08,-39.79,-86.44,9.39,-19.97,-92.72,3.62,-3.45,-86.64,2.88,11.75,-70.88,11.4,27.27
-52.38,9.06,-39.87,-86.47,8.81,-19.69,-92.63,3.47,-3.22,-86.53,3.1,11.81,-70.81,11.43,27.2
-52.28,9.05,-40.01,-86.66,7.6,-19.46,-92.65,3.29,-2.98,-86.53,3.33,11.9,-70.83,11.5,27.16
-52.22,8.94,-40.18,-86.95,5.97,-18.94,-92.73,3.13,-2.71,-86.57,3.54,12.01,-70.89,11.52,27.19
-52.11,8.8,-40.34,-87.11,4.63,-18.34,-92.75,2.96,-2.41,-86.56,3.75,12.12,-70.91,11.54,27.2
-52.0,8.66,-40.5,-87.23,3.47,-17.72,-92.77,2.77,-2.02,-86.55,3.96,12.25,-70.93,11.52,27.24
-51.98,8.29,-41.07,-87.71,2.22,-17.29,-93.24,2.54,-1.54,-86.96,4.35,12.48,-71.3,11.67,27.52
-51.7,7.85,-41.43,-87.72,1.03,-16.79,-93.25,2.29,-1.03,-86.93,4.8,12.66,-71.29,11.95,27.64
-51.65,7.39,-42.0,-88.12,0.54,-16.78,-93.71,2.08,-0.75,-87.31,5.54,12.89,-71.55,12.7,27.95
-51.37,6.9,-42.31,-88.1,0.1,-16.69,-93.71,1.84,-0.51,-87.26,6.24,13.07,-71.35,13.4,28.36
-51.39,6.67,-42.64,-88.42,0.07,-16.76,-94.06,1.61,-0.3,-87.55,6.52,13.37,-71.15,14.18,29.43
-51.25,6.44,-42.79,-88.42,0.02,-16.77,-94.06,1.37,-0.08,-87.51,6.64,13.71,-70.65,14.85,30.39
-51.1,6.21,-42.93,-88.41,-0.03,-16.8,-94.06,1.12,0.14,-87.46,6.71,14.11,-70.17,15.45,31.22
-51.22,6.28,-43.07,-88.66,0.12,-16.92,-94.31,1.09,0.27,-87.63,7.24,14.45,-69.84,16.48,31.86
-51.2,6.35,-43.09,-88.67,0.3,-17.0,-94.31,1.08,0.39,-87.54,7.85,14.72,-69.32,17.45,32.33
-51.43,6.58,-43.14,-88.94,0.66,-17.13,-94.59,1.28,0.42,-87.71,8.48,14.86,-69.24,18.08,32.58
-51.51,6.83,-43.05,-88.96,1.18,-17.22,-94.59,1.51,0.44,-87.63,9.05,14.96,-68.99,18.61,32.7
-51.61,7.1,-42.95,-88.99,2.02,-17.3,-94.59,1.78,0.44,-87.54,9.58,15.06,-68.7,19.17,32.85
-51.88,7.44,-42.93,-89.25,3.22,-17.43,-94.85,2.19,0.34,-87.71,10.05,15.12,-68.79,19.42,32.98
-52.02,7.79,-42.78,-89.24,4.36,-17.51,-94.83,2.95,0.22,-87.65,10.47,15.12,-68.68,19.61,33.04
-52.3,8.23,-42.65,-89.37,5.29,-17.66,-94.99,3.71,0.06,-87.79,10.72,15.1,-68.78,19.66,33.18
-52.54,8.74,-42.35,-89.31,6.16,-17.78,-94.95,4.51,-0.14,-87.76,10.95,15.03,-68.74,19.68,33.25
-52.75,9.19,-42.22,-89.35,6.8,-17.97,-95.04,4.94,-0.35,-87.86,11.09,14.95,-68.83,19.67,33.33
-52.86,9.62,-42.06,-89.28,7.38,-18.14,-95.01,5.28,-0.58,-87.85,11.23,14.83,-68.83,19.62,33.37
-52.94,10.1,-41.93,-89.2,7.95,-18.32,-94.99,5.61,-0.82,-87.85,11.37,14.7,-68.84,19.58,33.4
-52.99,10.43,-41.91,-89.15,8.7,-18.49,-95.02,5.98,-1.06,-87.9,11.53,14.55,-68.9,19.58,33.4
-53.0,10.76,-41.87,-89.02,9.48,-18.63,-94.97,6.38,-1.31,-87.89,11.69,14.39,-68.92,19.57,33.38
-53.04,11.02,-41.86,-89.03,9.59,-18.81,-95.01,6.55,-1.53,-87.95,11.79,14.26,-68.97,19.58,33.39
-53.05,11.28,-41.82,-88.98,9.71,-18.97,-94.99,6.71,-1.75,-87.95,11.87,14.12,-68.98,19.58,33.37
-53.08,11.46,-41.83,-89.02,9.72,-19.14,-95.04,6.82,-1.93,-88.0,12.0,14.02,-69.01,19.66,33.38
-53.07,11.62,-41.82,-88.99,9.71,-19.28,-95.02,6.92,-2.1,-87.98,12.13,13.92,-68.98,19.74,33.37
-53.06,11.77,-41.8,-88.96,9.69,-19.43,-95.01,7.02,-2.27,-87.97,12.25,13.82,-68.95,19.83,33.36
-53.08,11.77,-41.84,-89.01,9.61,-19.55,-95.05,7.09,-2.38,-88.0,12.38,13.76,-68.94,19.97,33.36
-53.06,11.74,-41.87,-89.0,9.5,-19.66,-95.04,7.14,-2.48,-87.98,12.5,13.71,-68.89,20.12,33.33
-53.07,11.66,-41.91,-89.05,9.3,-19.74,-95.07,7.15,-2.53,-88.0,12.63,13.69,-68.85,20.36,33.29
-53.06,11.55,-41.95,-89.07,9.08,-19.82,-95.07,7.15,-2.57,-87.97,12.76,13.69,-68.73,20.77,33.16
-53.04,11.41,-41.98,-89.09,8.84,-19.88,-95.08,7.13,-2.59,-87.94,12.88,13.69,-68.58,21.25,33.0
-53.06,11.28,-42.01,-89.14,8.61,-19.93,-95.12,7.08,-2.59,-87.95,12.97,13.72,-68.48,21.66,32.88
-53.07,11.12,-42.03,-89.16,8.37,-19.97,-95.12,7.02,-2.58,-87.93,13.06,13.75,-68.35,22.02,32.76
-53.11,10.95,-42.07,-89.23,8.26,-20.0,-95.17,7.1,-2.55,-87.95,13.2,13.8,-68.35,22.15,32.74
-53.12,10.74,-42.08,-89.24,8.16,-20.0,-95.17,7.19,-2.51,-87.91,13.34,13.85,-68.31,22.28,32.7
-53.12,10.52,-42.1,-89.25,8.06,-20.0,-95.16,7.29,-2.46,-87.87,13.49,13.9,-68.26,22.41,32.65
-53.19,10.43,-42.15,-89.34,8.17,-20.04,-95.24,7.52,-2.44,-87.92,13.7,13.95,-68.31,22.55,32.63
-53.19,10.33,-42.16,-89.32,8.29,-20.05,-95.21,7.75,-2.41,-87.87,13.91,13.98,-68.27,22.67,32.58
-53.27,10.31,-42.21,-89.43,8.4,-20.14,-95.33,7.91,-2.41,-87.99,13.93,14.03,-68.41,22.58,32.66
-53.28,10.29,-42.2,-89.4,8.51,-20.21,-95.3,8.06,-2.41,-87.98,13.92,14.06,-68.46,22.44,32.72
-53.36,10.32,-42.27,-89.52,8.58,-20.34,-95.44,8.22,-2.45,-88.14,13.89,14.07,-68.65,22.26,32.83
-53.36,10.35,-42.27,-89.49,8.64,-20.45,-95.42,8.36,-2.5,-88.16,13.83,14.05,-68.84,21.64,33.06
-53.35,10.39,-42.27,-89.46,8.7,-20.57,-95.39,8.49,-2.54,-88.18,13.75,14.04,-69.06,20.88,33.32
-53.41,10.45,-42.4,-89.59,8.7,-20.78,-95.56,8.6,-2.63,-88.4,13.57,14.03,-69.51,19.64,33.86
-53.36,10.49,-42.44,-89.55,8.68,-20.97,-95.54,8.69,-2.71,-88.45,13.34,14.0,-69.76,18.5,34.24
-53.43,10.47,-42.56,-89.69,8.62,-21.17,-95.73,8.58,-2.78,-88.74,12.82,14.03,-70.03,17.82,34.53
-53.39,10.43,-42.6,-89.67,8.52,-21.33,-95.75,8.44,-2.85,-88.9,12.01,14.05,-70.13,17.2,34.72
-53.35,10.38,-42.65,-89.64,8.41,-21.5,-95.77,8.27,-2.93,-89.06,11.14,14.08,-70.23,16.6,34.9
-53.43,10.42,-42.7,-89.77,8.32,-21.63,-95.96,8.06,-2.98,-89.34,10.33,14.13,-70.39,16.31,35.03
-53.44,10.45,-42.69,-89.77,8.2,-21.72,-95.99,7.81,-3.03,-89.45,9.56,14.15,-70.44,15.98,35.11
-53.56,10.52,-42.7,-89.9,8.19,-21.8,-96.16,7.71,-3.06,-89.64,9.29,14.11,-70.61,15.87,35.14
-53.6,10.58,-42.63,-89.9,8.16,-21.83,-96.18,7.59,-3.09,-89.67,9.09,14.04,-70.66,15.72,35.1
-53.65,10.64,-42.56,-89.89,8.15,-21.85,-96.19,7.47,-3.11,-89.7,8.88,13.97,-70.73,15.5,35.09
-53.75,10.71,-42.56,-90.02,8.12,-21.87,-96.34,7.31,-3.12,-89.85,8.69,13.92,-70.88,15.41,35.09
-53.79,10.76,-42.5,-90.03,8.09,-21.86,-96.36,7.14,-3.11,-89.88,8.46,13.87,-70.93,15.29,35.04
-53.8,10.72,-42.58,-90.11,8.07,-21.84,-96.46,7.01,-3.04,-89.97,8.32,13.9,-71.0,15.14,35.13
-53.75,10.65,-42.64,-90.13,8.05,-21.79,-96.48,6.89,-2.95,-89.98,8.16,13.94,-71.01,14.96,35.2
-53.65,10.48,-42.74,-90.12,7.96,-21.7,-96.46,6.84,-2.8,-89.96,8.04,14.03,-70.99,14.4,35.42
-53.56,10.3,-42.87,-90.16,7.86,-21.61,-96.47,6.8,-2.63,-89.96,7.93,14.15,-71.0,13.71,35.7
-53.37,10.08,-42.96,-90.06,7.72,-21.46,-96.32,6.89,-2.41,-89.8,7.93,14.29,-70.86,13.24,35.88
-53.26,9.86,-43.11,-90.11,7.58,-21.32,-96.31,7.03,-2.17,-89.78,7.96,14.46,-70.81,12.84,36.11
-53.14,9.63,-43.28,-90.15,7.43,-21.18,-96.3,7.18,-1.92,-89.75,8.01,14.65,-70.74,12.47,36.34
-53.01,9.38,-43.45,-90.2,7.27,-21.02,-96.28,7.36,-1.65,-89.72,8.07,14.85,-70.67,12.08,36.58
-52.79,9.1,-43.5,-90.06,7.07,-20.82,-96.06,7.48,-1.35,-89.49,8.12,15.02,-70.44,11.81,36.7
-52.68,8.84,-43.65,-90.11,6.86,-20.66,-96.04,7.63,-0.97,-89.46,8.2,15.24,-70.36,11.56,36.91
-52.47,8.59,-43.61,-89.9,6.7,-20.47,-95.76,7.72,-0.7,-89.18,8.21,15.4,-70.09,11.3,36.99
-52.41,8.35,-43.7,-89.94,6.55,-20.33,-95.74,7.85,-0.45,-89.15,8.25,15.61,-70.02,11.06,37.17
-52.22,8.04,-43.65,-89.74,6.52,-20.16,-95.47,7.97,-0.27,-88.9,8.27,15.71,-69.79,10.85,37.19
-52.17,7.74,-43.71,-89.76,6.51,-20.05,-95.45,8.12,-0.09,-88.87,8.31,15.85,-69.74,10.67,37.31
-52.02,7.41,-43.69,-89.61,6.39,-19.94,-95.26,8.15,0.08,-88.69,8.25,15.96,-69.56,10.46,37.36
-51.96,7.08,-43.76,-89.63,6.28,-19.88,-95.25,8.18,0.23,-88.67,8.19,16.11,-69.51,10.26,37.48
-51.91,6.75,-43.82,-89.65,6.16,-19.82,-95.24,8.21,0.39,-88.66,8.12,16.26,-69.45,10.06,37.6
-51.77,6.48,-43.83,-89.55,6.07,-19.73,-95.11,8.25,0.52,-88.53,8.04,16.36,-69.32,9.86,37.65
-51.71,6.22,-43.89,-89.57,5.99,-19.68,-95.1,8.3,0.64,-88.52,7.96,16.48,-69.28,9.68,37.74
-51.64,6.06,-43.92,-89.54,5.93,-19.59,-95.05,8.26,0.74,-88.48,7.85,16.56,-69.23,9.52,37.77
-51.6,5.91,-43.96,-89.56,5.88,-19.52,-95.05,8.21,0.83,-88.48,7.74,16.64,-69.22,9.38,37.82
